0,3.215622663497925,0.18181818181818182,0,2
0,3.215622663497925,0.18181818181818182,7,19
0,3.215622663497925,0.18181818181818182,22,18
0,3.215622663497925,0.18181818181818182,22,22
0,3.215622663497925,0.18181818181818182,22,17
0,3.215622663497925,0.18181818181818182,0,21
0,3.215622663497925,0.18181818181818182,0,1
0,3.215622663497925,0.18181818181818182,0,19
0,3.215622663497925,0.18181818181818182,0,10
0,3.215622663497925,0.18181818181818182,0,9
0,3.215622663497925,0.18181818181818182,22,22
1,3.183637857437134,0.0,0,2
1,3.183637857437134,0.0,0,19
1,3.183637857437134,0.0,10,18
1,3.183637857437134,0.0,0,22
1,3.183637857437134,0.0,22,17
1,3.183637857437134,0.0,0,21
1,3.183637857437134,0.0,0,1
1,3.183637857437134,0.0,0,19
1,3.183637857437134,0.0,0,10
1,3.183637857437134,0.0,0,9
1,3.183637857437134,0.0,0,22
2,3.1529839038848877,0.0,0,2
2,3.1529839038848877,0.0,0,19
2,3.1529839038848877,0.0,10,18
2,3.1529839038848877,0.0,0,22
2,3.1529839038848877,0.0,22,17
2,3.1529839038848877,0.0,0,21
2,3.1529839038848877,0.0,0,1
2,3.1529839038848877,0.0,0,19
2,3.1529839038848877,0.0,0,10
2,3.1529839038848877,0.0,0,9
2,3.1529839038848877,0.0,0,22
3,3.1238417625427246,0.0,0,2
3,3.1238417625427246,0.0,0,19
3,3.1238417625427246,0.0,17,18
3,3.1238417625427246,0.0,0,22
3,3.1238417625427246,0.0,22,17
3,3.1238417625427246,0.0,0,21
3,3.1238417625427246,0.0,0,1
3,3.1238417625427246,0.0,0,19
3,3.1238417625427246,0.0,0,10
3,3.1238417625427246,0.0,0,9
3,3.1238417625427246,0.0,0,22
4,3.0962095260620117,0.0,0,2
4,3.0962095260620117,0.0,0,19
4,3.0962095260620117,0.0,17,18
4,3.0962095260620117,0.0,0,22
4,3.0962095260620117,0.0,22,17
4,3.0962095260620117,0.0,0,21
4,3.0962095260620117,0.0,0,1
4,3.0962095260620117,0.0,0,19
4,3.0962095260620117,0.0,0,10
4,3.0962095260620117,0.0,0,9
4,3.0962095260620117,0.0,0,22
5,3.0703203678131104,0.0,0,2
5,3.0703203678131104,0.0,0,19
5,3.0703203678131104,0.0,17,18
5,3.0703203678131104,0.0,0,22
5,3.0703203678131104,0.0,22,17
5,3.0703203678131104,0.0,0,21
5,3.0703203678131104,0.0,0,1
5,3.0703203678131104,0.0,0,19
5,3.0703203678131104,0.0,0,10
5,3.0703203678131104,0.0,0,9
5,3.0703203678131104,0.0,0,22
6,3.0455374717712402,0.0,0,2
6,3.0455374717712402,0.0,0,19
6,3.0455374717712402,0.0,17,18
6,3.0455374717712402,0.0,0,22
6,3.0455374717712402,0.0,22,17
6,3.0455374717712402,0.0,0,21
6,3.0455374717712402,0.0,0,1
6,3.0455374717712402,0.0,0,19
6,3.0455374717712402,0.0,0,10
6,3.0455374717712402,0.0,0,9
6,3.0455374717712402,0.0,0,22
7,3.0212738513946533,0.0,0,2
7,3.0212738513946533,0.0,0,19
7,3.0212738513946533,0.0,13,18
7,3.0212738513946533,0.0,0,22
7,3.0212738513946533,0.0,22,17
7,3.0212738513946533,0.0,0,21
7,3.0212738513946533,0.0,0,1
7,3.0212738513946533,0.0,0,19
7,3.0212738513946533,0.0,0,10
7,3.0212738513946533,0.0,0,9
7,3.0212738513946533,0.0,0,22
8,2.997299909591675,0.0,0,2
8,2.997299909591675,0.0,0,19
8,2.997299909591675,0.0,13,18
8,2.997299909591675,0.0,0,22
8,2.997299909591675,0.0,22,17
8,2.997299909591675,0.0,0,21
8,2.997299909591675,0.0,0,1
8,2.997299909591675,0.0,0,19
8,2.997299909591675,0.0,0,10
8,2.997299909591675,0.0,0,9
8,2.997299909591675,0.0,0,22
9,2.974052667617798,0.09090909090909091,0,2
9,2.974052667617798,0.09090909090909091,0,19
9,2.974052667617798,0.09090909090909091,13,18
9,2.974052667617798,0.09090909090909091,0,22
9,2.974052667617798,0.09090909090909091,17,17
9,2.974052667617798,0.09090909090909091,0,21
9,2.974052667617798,0.09090909090909091,0,1
9,2.974052667617798,0.09090909090909091,0,19
9,2.974052667617798,0.09090909090909091,0,10
9,2.974052667617798,0.09090909090909091,0,9
9,2.974052667617798,0.09090909090909091,0,22
10,2.951000213623047,0.09090909090909091,0,2
10,2.951000213623047,0.09090909090909091,0,19
10,2.951000213623047,0.09090909090909091,11,18
10,2.951000213623047,0.09090909090909091,0,22
10,2.951000213623047,0.09090909090909091,17,17
10,2.951000213623047,0.09090909090909091,0,21
10,2.951000213623047,0.09090909090909091,0,1
10,2.951000213623047,0.09090909090909091,0,19
10,2.951000213623047,0.09090909090909091,0,10
10,2.951000213623047,0.09090909090909091,0,9
10,2.951000213623047,0.09090909090909091,0,22
11,2.927932024002075,0.09090909090909091,0,2
